Data;E83675000;E83345000;E83029900;E83660000;E83800002;E83892998;E83900000;E83440000;E83690000;E83250000;E83880000;E83300200;E83892990;E83105000;E83050000;E83677000;E83069900;E83520000
25/2/1991;13,7;7,03;6,1043;4,676;;8,678;;15,8;72,572;11,83691;1,32;28,75;1,54;1,1811;;19,2;6,5249;
26/2/1991;13,24;5,749;5,1191;4,24;;8,678;;15,22;72,572;10,84847;1,07;28,75;1,54;1,1811;;19,2;8,5215;
27/2/1991;13,9;5,566;4,6692;4,063;;8,678;;14,64;70,8103;10,84847;0,98;28,75;1,46;1,1027;;18,8;8,5215;
28/2/1991;13,5;5,566;3,8504;4,063;;8,112;;14,06;69,0761;10,84847;0,94;28,1;1,46;1,1027;;18,4;9,1027;
1/3/1991;12,72;5,932;16,7453;4,063;;7,546;;15,22;93,8105;32,91434;0,82;64,92;6;9,1157;;20;6,9785;
2/3/1991;12,72;7,544;15,252;4,063;;7,546;;21,54;102,408;27,73071;0,82;69,6;6;5,7127;;21,8;6,0989;
3/3/1991;13,24;9,343;14,3077;3,886;;30,2;;24,88;111,4898;23,5827;0,98;50,25;10,7;30,2654;;23,15;5,6989;
4/3/1991;13,5;10,4;12,1203;3,886;;34,65;;24;121,0671;46,09983;4,67;72;9,8;15,6721;1,37;30,5;4,9711;
5/3/1991;13,5;9,6;10,5413;7,194;;27,18;;22,36;123,5402;22,91842;1,76;55,62;4,17;7,6845;4,78;25,4;4,6406;
6/3/1991;13,7;7,544;9,1064;6,202;;25,54;;21,54;106,8876;16,71359;1,47;44,25;3,45;4,6663;3,605;21,35;3,7677;
7/3/1991;13,9;8,058;7,8088;5,112;;23,12;;18,26;93,8105;23,5827;1,42;42;3,74;7,1557;;20,45;3,5125;
8/3/1991;13,24;6,847;6,6414;4,458;;18,89;;17,44;89,6899;19,7154;1,22;43,5;2,82;4,4733;;19,6;3,5125;
9/3/1991;12,98;6,298;5,5972;4,24;;14,94;;16,62;83,7275;16,71359;1,17;37,5;2,58;3,2657;;20,45;3,2735;
10/3/1991;12,72;6,664;4,6692;3,886;;13,58;;15,22;78,0232;14,46098;1,12;33,42;2,46;2,6825;;20;3,2735;
11/3/1991;12,72;6,664;3,8504;3,532;;12,282;;14,64;83,7275;12,86057;0,9;32,06;2,34;5,7127;;18,8;4,04;
12/3/1991;12,72;13,2;3,134;5,548;;12,282;;15,22;93,8105;20,97278;1,02;32,74;2,82;38,0885;;23,15;3,7677;
13/3/1991;13,5;36,7;3,3039;10,45;106;12,9;;27,52;98,0494;78,80396;0,98;92,5;4,75;8,8167;44;31;4,6406;
14/3/1991;13,24;34,8;3,4799;7,71;;11,973;;49,6;186,3082;38,45823;0,86;113;2,7;5,4923;22,6;23,15;4,04;
15/3/1991;12,72;19,44;2,812;5,766;;11,355;;44,35;158,6507;25,62213;0,86;76,8;2,46;4,103;13,6;20,45;3,5125;
16/3/1991;12,72;14,01;2,812;4,894;;11,046;;31,92;136,3867;20,97278;0,86;54,06;2,22;2,9648;9,225;16,4;3,2735;
17/3/1991;12,72;11,2;3,4799;4,458;;10,737;;24,88;116,2158;18,49022;0,9;45;2,02;2,0546;6,75;16;3,5125;
18/3/1991;12,72;9,343;4,2466;4,24;;10,428;;20,72;87,6735;17,29758;0,78;40,5;2,02;4,2856;1,676;17,6;3,5125;
19/3/1991;12,46;11,6;5,1191;10,74;;14,26;;23,18;116,2158;20,34009;1,17;48,75;3,45;3,5858;24,4;39,2;3,7677;
20/3/1991;12,72;10,8;6,1043;6,936;;10,428;;22,36;109,1733;18,49022;0,7;61,07;2,22;3,2657;13,3;21,35;3,5125;
21/3/1991;12,98;9,6;7,2092;12,92;;9,81;;21,54;93,8105;15,01152;0,7;51,75;1,86;2,9648;10,2;18,4;3,7677;
22/3/1991;12,72;20,02;8,4409;11,9;;9,527;;19,9;89,6899;14,46098;0,66;42,75;1,86;2,6825;;18,8;3,7677;
23/3/1991;12,72;14,01;7,8088;11,03;;9,244;;22,36;87,6735;13,38544;0,62;38,25;1,78;2,1716;;15,62;3,7677;
24/3/1991;5,84;12,8;6,9214;9,29;;8,678;;22,36;83,7275;12,34437;0,66;36,82;1,62;1,9418;;14,1;3,7677;
25/3/1991;12,98;9,6;5,3545;7,452;92,4;8,678;;19,9;78,0232;11,83691;0,66;33,42;1,54;1,8331;;16;4,04;
26/3/1991;9,8;8,572;5,1191;4,24;92,4;7,546;;17,44;76,1782;11,83691;0,62;30,05;1,46;1,7284;;16;3,5125;
27/3/1991;10,02;7,544;4,4545;4,24;107;7,546;;15,22;72,572;11,33825;0,59;30,05;1,46;1,6277;;16,4;3,5125;
28/3/1991;10,24;7,287;4,8907;3,709;;7,263;;14,64;69,0761;10,84847;0,62;28,75;1,38;1,6277;;15,62;3,2735;
29/3/1991;9,58;6,847;5,3545;3,532;;6,731;;14,64;65,689;10,84847;0,7;28,1;1,38;1,5309;;16;3,2735;
30/3/1991;9,58;6,664;6,1043;3,178;;6,482;;14,06;91,7355;10,84847;0,7;28,1;1,38;1,5309;;17,6;3,2735;
31/3/1991;9,36;6,664;6,9214;3,178;;6,482;;14,64;89,6899;10,84847;0,7;28,1;1,62;1,5309;;19,6;3,2735;
1/4/1991;8,7;6,481;6,9214;3,178;;6,482;;16,62;79,8963;10,84847;0,9;28,1;2,22;1,5309;;20,45;6,5249;
2/4/1991;8,7;8,572;7,505;3,001;;6,482;;15,8;72,572;12,86057;0,62;27,45;1,46;1,5309;;18;6,5249;
3/4/1991;8,7;6,664;6,1043;2,824;;5,984;;15,22;70,8103;11,33825;0,56;26,15;1,38;1,5309;;16,8;6,9785;
4/4/1991;9,14;5,932;5,3545;2,824;;5,984;;14,64;69,0761;10,84847;0,53;25,5;1,38;1,4379;;15,62;7,4613;
5/4/1991;8,7;5,749;4,8907;2,647;;5,984;;12,9;62,4094;11,33825;0,5;25,5;1,94;3,5858;;16;7,4613;
6/4/1991;6,94;5,749;4,2466;2,647;;5,984;;12,9;60,8093;11,83691;0,47;24,85;1,54;2,8214;;15,24;5,6989;
7/4/1991;6,28;5,566;3,4799;2,47;;5,486;;12,9;59,2356;11,33825;0,44;24,2;1,25;2,8214;;14,86;5,3234;
8/4/1991;8,7;5,749;3,134;2,47;;5,486;;12,32;57,688;10,36762;0,44;24,2;1,25;2,6825;;14,86;5,6989;
9/4/1991;8,92;5,749;2,812;2,47;;5,486;;12,32;54,6704;10,36762;0,41;24,2;1,19;2,5482;;14,48;5,6989;
10/4/1991;8,48;5,383;3,134;2,47;;4,988;;11,74;57,688;9,895792;0,282;23,55;1,19;2,4183;;15,62;5,6989;
11/4/1991;8,7;5,06;3,134;2,337;;4,988;;11,74;56,1663;9,433047;0,225;23,55;1,14;2,2928;;14,48;6,5249;
12/4/1991;8,26;5,06;3,4799;1,938;;4,988;;11,16;54,6704;9,433047;0,168;23,55;1,14;2,1716;;14,48;6,9785;
13/4/1991;6,28;6,481;3,8504;1,805;;4,988;;11,16;56,1663;19,09877;0,5;27,45;1,86;2,0546;;15,24;7,4613;
14/4/1991;6,72;6,481;3,134;1,672;;4,988;;12,32;53,2;24,93459;0,44;43,5;1,7;1,9418;;14,86;6,0989;
15/4/1991;6,06;5,566;2,9701;1,672;;4,49;;12,32;57,688;18,49022;0,35;36,82;1,25;1,9418;;14,48;5,6989;
16/4/1991;6,94;5,06;2,9701;1,672;;4,49;;11,74;67,369;14,46098;0,32;33,42;1,14;1,8331;;13,72;4,9711;
17/4/1991;8,04;4,64;2,9701;1,672;;6,731;;11,16;60,8093;12,34437;0,263;32,74;1,08;1,7284;;13,72;4,3306;
18/4/1991;8,26;5,2;3,134;1,539;;8,395;;11,16;59,2356;9,895792;0,263;31,38;1,54;3,5858;;14,1;3,7677;
19/4/1991;8,04;8,829;3,134;2,47;;8,678;;13,48;65,689;13,91893;0,5;35,46;2,1;3,9256;;16,4;3,2735;
20/4/1991;8,26;8,315;3,134;2,337;;8,112;;16,62;70,8103;12,86057;0,41;36,82;1,3;3,2657;;16,4;4,04;
21/4/1991;8,48;6,298;2,9701;2,204;;7,263;;15,8;65,689;11,83691;0,32;34,1;1,08;2,9648;;14,48;3,5125;
22/4/1991;8,04;5,566;2,9701;2,204;;6,482;;14,06;65,689;10,84847;0,187;32,74;1,08;2,4183;;14,1;4,04;
23/4/1991;8,26;5,2;3,134;2,204;;6,482;;11,74;57,688;9,895792;0,13;28,75;1,08;1,9418;;13,72;4,3306;
24/4/1991;8,26;5,566;2,6596;2,071;;6,482;;11,16;57,688;8,100117;0,122;26,8;1,08;1,8331;;12,96;4,9711;
25/4/1991;8,48;8,315;2,6596;1,938;88,2;6,482;;11,16;56,1663;10,36762;0,13;26,8;1,08;1,7284;;15,24;5,6989;
26/4/1991;8,26;7,801;2,812;1,938;;6,233;;15,8;72,572;12,86057;0,149;26,15;2,22;3,4233;;19,2;4,9711;
27/4/1991;8,26;6,847;2,9701;1,938;;5,984;;15,8;70,8103;16,71359;0,122;25,5;1,25;2,6825;;16;4,6406;
28/4/1991;8,26;6,298;3,3039;1,805;;5,984;;14,06;67,369;13,38544;0,122;25,5;1,14;2,6825;;11,5;4,3306;
29/4/1991;8,7;5,749;3,134;2,071;;5,486;;13,48;64,0359;11,33825;0,114;24,85;1,08;2,0546;;13,72;4,9711;
30/4/1991;8,48;5,2;2,9701;2,337;;5,486;;11,74;59,2356;10,36762;0,098;24,85;1,03;1,7284;;13,34;5,6989;
1/5/1991;8,92;5,06;2,6596;;;5,486;;11,16;54,6704;9,895792;0,106;24,2;0,976;1,2631;;12,96;4,6406;
2/5/1991;9,14;4,92;2,5129;;;5,486;;11,16;51,755;9,433047;0,122;24,2;0,976;1,0277;;12,58;4,6406;
3/5/1991;8,92;4,64;2,5129;;;5,486;;10,58;48,9403;8,979465;0,13;24,2;0,922;1,0277;;12,58;4,9711;
4/5/1991;8,48;4,36;2,812;;;5,735;;10;48,9403;8,979465;0,13;24,2;0,922;0,9561;;11,5;4,6406;
5/5/1991;8,7;4,36;3,134;;;5,984;;9,59;53,2;8,979465;0,168;23,55;0,868;0,8879;;11,15;4,6406;
6/5/1991;8,7;4,22;2,9701;;59,3;5,984;;9,18;48,9403;8,979465;0,282;22,9;0,868;0,8229;;10,45;4,9711;
7/5/1991;9,14;4,08;2,5129;;;5,984;;9,18;43,6069;8,535128;0,282;22,25;0,868;0,761;;10,45;5,3234;
8/5/1991;7,82;4,08;2,6596;;;4,988;;10;46,2247;8,535128;0,282;22,25;0,814;0,7023;;13,72;5,3234;
9/5/1991;8,04;5,566;2,6596;;;4,988;;10,58;46,2247;8,979465;0,301;21,6;0,76;0,5938;;11,85;4,9711;
10/5/1991;6,28;5,2;2,812;;183;4,988;;11,16;48,9403;8,535128;0,282;21,6;0,76;0,4969;;12,58;4,6406;
11/5/1991;10,24;4,5;2,9701;;;4,739;;11,16;47,5702;8,100117;0,282;20,95;0,76;0,4525;;11,5;4,6406;
12/5/1991;3,3;4,22;2,812;;;4,739;;10,58;48,9403;7,67452;0,206;20,95;0,76;0,4108;;11,5;4,6406;
13/5/1991;7,82;3,94;2,812;;;4,49;;10;44,9037;7,67452;0,13;20,95;0,76;0,4108;;12,58;3,7677;
14/5/1991;8,04;4,92;2,812;;;7,829;;10;47,5702;9,433047;0,282;20,95;2,94;7,1557;;13,34;3,5125;
15/5/1991;8,26;9,343;2,812;;;14,26;;17,44;69,0761;29,90748;4,04;54,06;3,88;6,4078;2,441;17,2;3,5125;
16/5/1991;8,04;13,2;2,812;;;12,282;;24;109,1733;19,7154;3,26;64,92;1,62;5,9386;2,594;18;7,4613;
17/5/1991;7,82;8,829;2,812;;;11,355;;22,36;100,2137;13,91893;2;46,5;1,14;5,0684;;14,48;6,9785;
18/5/1991;7,38;7,287;2,9701;;;9,244;;17,44;78,0232;11,33825;1,32;38,25;1,08;4,2856;;14,1;7,975;
19/5/1991;6,94;6,481;2,6596;;;8,961;;14,64;69,0761;10,36762;1,22;32,74;1,03;3,1129;;13,34;7,975;
20/5/1991;7,38;5,932;2,3718;1,805;;8,678;;13,48;64,0359;9,433047;0,94;30,7;1,14;2,4183;;13,72;8,5215;
21/5/1991;7,82;5,566;2,1055;1,539;;9,244;;12,9;59,2356;9,895792;1,07;28,75;1,25;2,0546;5,25;13,72;7,975;
22/5/1991;8,04;5,2;2,236;1,406;;9,244;;12,32;56,1663;10,36762;2,06;26,8;1,08;1,8331;7,95;16;7,4613;
23/5/1991;7,82;5,383;2,6596;1,406;;8,961;;11,74;56,1663;11,33825;3,175;26,8;1,08;1,6277;7,95;14,48;6,5249;
24/5/1991;7,38;5,2;2,9701;1,14;;8,678;;12,32;56,1663;11,33825;2,68;26,15;1,03;1,5309;7,65;14,1;6,5249;
25/5/1991;6,94;4,78;2,9701;1,14;;7,546;;12,32;53,2;10,36762;2,2;25,5;0,976;1,4379;7,65;12,96;8,5215;
26/5/1991;7,6;4,5;2,5129;1,14;;6,482;;11,16;53,2;10,36762;2,28;25,5;0,868;1,2631;7,65;12,58;10,3775;
27/5/1991;7,6;4,36;2,1055;1,14;;5,984;;11,16;50,3351;9,433047;1,94;24,85;0,868;1,0277;7,65;12,58;11,0754;
28/5/1991;7,6;4,22;1,8602;1,0575;70,7;5,984;;10;44,9037;8,535128;1,47;24,85;0,868;1,0277;7,65;12,2;14,4927;
29/5/1991;8,04;4,08;1,6347;1,0575;;5,984;;10;44,9037;9,433047;1,42;24,2;0,814;0,9561;7,35;12,2;14,4927;
30/5/1991;6,94;3,94;1,5292;1,0575;;4,988;;9,59;44,9037;8,535128;1,32;24,2;0,76;0,8879;7,35;11,85;13,807;
31/5/1991;7,16;3,8;1,6347;0,975;;4,988;;9,18;44,9037;7,67452;1,27;23,55;0,76;0,8879;7,35;11,85;13,1277;
1/6/1991;6,72;3,69;1,745;0,975;;6,482;;9,18;42,3341;7,67452;1,22;22,9;0,76;0,8879;6,45;11,85;14,4927;
